timestamp,bid1,ask1,bidSize1,askSize1,bidSize2,askSize2,bidSize3,askSize3,bidSize4,askSize4,bidSize5,askSize5,bidSize6,askSize6,bidSize7,askSize7,bidSize8,askSize8,bidSize9,askSize9,bidSize10,askSize10
2024-01-01 01:02:56,99.02315393945665,99.04624379324443,515.25,1003.24,502.8,856.82,577.65,677.96,552.85,919.3,900.12,509.68,822.02,1061.24,1152.66,1102.51,455.17,1680.61,881.75,1069.99,786.1,600.43
2024-01-01 01:02:57,99.03677563245513,99.05101811089826,1105.95,212.33,1132.79,568.15,1081.27,1159.36,609.49,1818.79,1012.42,1037.16,773.68,655.46,1929.19,1115.8,1056.71,295.72,1040.49,1010.39,527.06,1337.99
2024-01-01 01:02:58,99.03172331746005,99.05322374633924,744.38,669.33,1138.14,1622.72,961.4,2017.36,956.23,1322.37,416.09,1203.33,665.62,175.54,871.57,1161.6,1823.65,1619.07,388.47,939.46,593.31,1502.72
2024-01-01 01:02:59,98.99441686339449,99.01509973598195,387.09,1071.9,1176.69,1021.98,1809.55,1272.61,1197.53,910.19,1334.57,682.03,596.89,880.62,1202.88,838.03,679.61,1209.51,1030.32,639.42,1285.58,1787.16
2024-01-01 01:03:00,99.00242223445058,99.02209869147602,864.19,1175.16,1506.94,1820.28,921.46,881.43,1146.61,515.59,2574.06,540.2,1282.41,722.97,687.5,588.68,786.44,456.58,1547.36,1097.92,1684.31,1183.95
2024-01-01 01:03:01,98.96411599165506,98.98630801767197,981.94,893.64,466.01,2016.45,621.81,986.17,1094.58,848.09,1336.68,862.13,1652.66,1454.71,362.01,505.75,1546.1,399.77,2041.13,1112.06,302.17,1111.36
2024-01-01 01:03:02,98.94591111478333,98.96670263246877,997.35,1343.87,1460.66,987.15,493.76,2410.21,779.03,1509.98,1323.27,316.52,770.0,503.59,833.76,392.93,1116.73,1039.83,557.16,1100.08,586.58,2350.39
2024-01-01 01:03:03,98.98011482544021,98.98656617672631,1263.9,690.99,1607.16,638.3,1220.5,1134.87,1975.1,597.31,1233.48,880.57,2518.13,1586.68,1033.44,1474.49,1134.68,1702.83,1223.36,520.57,730.51,1321.69
2024-01-01 01:03:04,99.01064714454152,99.02902901833728,678.39,1004.74,637.6,3268.05,757.4,1433.0,2816.17,1003.94,2486.16,1672.52,848.77,1338.25,810.37,1463.23,341.84,1291.89,608.27,829.03,667.2,825.45
2024-01-01 01:03:05,98.9844621962348,99.00658771190513,802.65,1421.95,752.13,733.69,1113.36,1094.96,1473.26,1291.37,694.96,754.76,2051.28,1256.63,1188.67,1019.47,1559.15,830.72,802.7,1478.51,1314.2,535.5
2024-01-01 01:03:06,98.97483641629482,99.00303783034859,1254.52,533.97,2082.97,1028.45,1385.9,573.63,1532.43,1915.35,767.59,851.24,1818.41,500.46,528.31,928.4,750.87,2448.64,1151.02,646.41,561.94,737.2
2024-01-01 01:03:07,98.97557342974183,99.00400571782474,630.28,1326.69,630.44,2028.34,1208.44,610.01,923.6,687.31,1619.09,462.69,2560.74,994.29,1144.79,1134.77,774.34,1581.98,1202.22,1241.85,639.0,1056.82
2024-01-01 01:03:08,99.01882198861888,99.03200623605095,968.67,1142.1,3425.08,1351.86,903.44,555.3,1163.38,1138.89,922.41,436.99,814.82,1774.97,1271.82,2471.16,529.69,749.1,920.27,1174.42,507.26,1503.32
2024-01-01 01:03:09,99.0064310466267,99.02468242013013,2164.6,2185.04,1638.21,939.54,681.07,705.51,395.38,1268.91,1277.86,1941.35,978.38,1043.21,3070.64,1971.35,2015.5,1662.6,1373.79,1449.23,767.88,988.04
2024-01-01 01:03:10,98.99993433995202,99.01210376588348,877.4,887.6,1163.06,2367.65,1194.25,648.14,701.99,1297.26,505.59,1252.2,2622.46,1191.55,1017.07,582.71,1236.27,1040.74,651.34,767.57,1980.0,1596.25
2024-01-01 01:03:11,99.02319385139924,99.05079327677478,1682.09,1137.19,1030.7,2103.29,1110.77,2054.22,1153.14,821.24,1050.32,2054.35,1321.74,736.09,1207.19,1952.36,915.81,556.86,557.5,2107.62,987.41,703.89
2024-01-01 01:03:12,99.01696564051227,99.04202992155302,1455.18,845.75,1399.45,918.75,1927.47,743.45,2032.2,1979.12,1420.22,426.73,1098.25,1293.88,1187.38,1353.25,750.37,593.03,1491.29,798.94,1938.35,608.14
2024-01-01 01:03:13,99.03306534549482,99.05481828492914,1683.4,852.33,1320.72,1575.6,886.63,827.7,836.95,1154.64,923.22,950.5,694.14,2729.39,1147.21,1067.56,247.03,651.46,763.84,1127.89,1034.66,1417.91
2024-01-01 01:03:14,99.00398371875657,99.02481419306288,3493.24,763.51,1002.22,1906.11,1020.85,445.18,659.18,808.13,2362.61,1010.44,665.85,1631.57,2763.23,2026.56,690.75,2002.52,1601.3,1083.97,972.05,1762.26
2024-01-01 01:03:15,98.99752272327702,99.02442587877876,754.89,1395.02,1656.65,1067.5,1943.03,779.25,911.41,1124.77,987.98,1883.54,813.59,1044.95,1118.54,827.33,578.49,1783.62,260.1,802.94,392.54,1322.22
2024-01-01 01:03:16,98.96475405127445,98.99081067724826,895.36,1215.41,585.7,1572.49,942.9,1496.94,773.96,1394.78,702.45,850.77,722.94,773.15,1621.91,1176.63,1124.84,1126.97,2186.88,3448.69,1052.99,1196.17
2024-01-01 01:03:17,98.9437785769006,98.96956880038388,384.82,1048.29,593.39,755.15,1059.25,602.03,1128.61,471.6,746.03,586.15,671.75,867.2,737.87,1624.93,930.32,1236.77,975.79,613.95,577.56,740.06
2024-01-01 01:03:18,98.96231601609583,98.98459941539474,1131.03,948.18,1125.82,843.52,946.51,653.66,707.87,292.5,1399.04,588.59,1938.3,604.92,799.22,1771.39,730.34,2013.77,1262.33,391.85,556.94,1459.02
2024-01-01 01:03:19,98.96333267867234,98.98158653717476,528.2,1840.84,722.95,681.26,1167.36,443.74,643.89,2272.8,990.67,910.73,366.17,1893.11,1361.24,1043.7,2054.9,2090.03,634.49,1260.76,1248.64,835.6
2024-01-01 01:03:20,98.95415968103245,98.97799530519254,901.2,786.1,1054.52,748.6,884.31,904.39,859.2,967.21,659.31,1202.39,579.01,821.42,1732.72,2410.47,431.91,2244.76,990.7,1155.1,968.45,2527.43
2024-01-01 01:03:21,98.93906239586973,98.96314260539602,976.81,2079.36,1394.36,865.11,830.8,1273.39,1386.11,976.2,2699.16,2070.08,926.72,652.71,362.04,495.18,931.21,996.3,886.59,656.76,1222.64,665.8
2024-01-01 01:03:22,98.93716597284202,98.95621278549407,368.97,919.22,1176.15,806.23,810.01,869.39,1493.87,905.76,771.65,1155.2,1543.41,725.65,469.84,760.5,1008.93,1558.53,615.13,1815.36,783.44,2462.27
2024-01-01 01:03:23,98.94358976480716,98.96183352021298,3896.36,1025.43,622.02,1769.05,830.03,862.47,564.47,1268.57,857.7,1058.02,927.76,2402.42,692.61,736.58,2199.4,666.76,1781.73,1027.88,622.88,382.42
2024-01-01 01:03:24,98.9595366834654,98.98520324981318,1504.34,1039.38,786.59,294.68,540.83,647.25,698.43,998.84,533.67,439.2,1600.94,1137.68,645.2,336.2,1904.21,965.04,1072.98,1446.18,817.27,1793.87
2024-01-01 01:03:25,98.90570674268544,98.93402732322927,777.98,2149.76,2402.05,644.13,1005.17,816.31,777.11,707.42,1532.22,1534.3,1340.14,1109.46,610.15,994.68,1002.63,969.13,404.81,1328.68,983.41,652.07
2024-01-01 01:03:26,98.89510529892439,98.91135832001981,1170.12,1486.41,1250.99,1179.28,606.69,1687.21,691.24,835.77,1131.67,1026.12,1868.7,1730.02,1047.11,562.17,756.5,1836.89,1624.36,878.76,1066.67,1479.26
2024-01-01 01:03:27,98.89707217600451,98.91575529262727,1093.48,1502.0,1490.12,915.08,952.99,1016.95,627.06,508.6,925.62,408.38,1743.8,1054.94,2576.25,1799.96,543.69,914.74,2267.38,353.77,832.39,789.33
2024-01-01 01:03:28,98.8935591393055,98.91531380468777,1010.28,780.06,2339.49,837.87,814.77,599.96,871.8,695.95,725.14,473.26,1019.12,2797.58,1168.69,2308.99,709.26,619.12,2065.1,1024.98,688.21,742.08
2024-01-01 01:03:29,98.9012874993528,98.92372049434155,1283.0,924.33,1013.36,1220.3,1862.39,1100.14,669.0,1634.33,1331.45,774.77,3355.3,1006.54,486.36,290.56,637.44,1083.33,2834.84,352.26,935.12,531.26
2024-01-01 01:03:30,98.90916071846782,98.9265488866716,1058.44,1888.41,846.93,1899.98,2286.66,604.63,446.28,2358.5,1856.17,1436.71,477.71,1271.47,456.82,559.65,580.72,2484.52,938.08,1440.5,699.66,672.48
2024-01-01 01:03:31,98.89704864373397,98.9264662468857,679.22,313.34,628.89,558.79,634.36,1081.9,627.24,898.69,1124.6,2113.18,727.64,586.12,263.79,1165.99,981.53,1688.19,1454.57,517.75,869.87,1357.5
2024-01-01 01:03:32,98.89016514322623,98.91227561955395,532.38,992.19,1451.38,759.38,503.45,333.61,851.64,1255.33,989.13,713.77,1715.28,826.72,1334.91,2014.97,1126.61,984.45,1592.49,1129.27,560.46,2652.86
2024-01-01 01:03:33,98.88498189307421,98.90763881011657,2203.36,1088.3,215.99,671.42,2041.91,1884.82,656.63,1035.73,1209.36,773.32,2063.15,638.5,1323.75,866.62,1204.67,1607.16,1542.13,756.3,477.13,1087.43
2024-01-01 01:03:34,98.90488798838805,98.93368240879562,514.29,656.95,1145.31,2038.25,905.92,502.18,855.21,612.41,1857.26,719.01,1778.45,506.34,631.05,1300.98,1247.59,1405.97,457.42,1381.08,451.95,1410.73
2024-01-01 01:03:35,98.89576769399683,98.91352238587062,639.91,475.31,973.86,1137.35,721.42,1991.4,1253.08,843.65,992.36,1713.96,1745.51,923.7,1313.66,939.74,594.96,546.54,1568.8,787.8,649.87,1899.84
2024-01-01 01:03:36,98.89360998516196,98.91316782577974,1228.43,727.08,781.81,2579.98,1938.74,921.33,1441.37,1963.21,707.29,1005.19,824.48,314.48,5127.7,695.45,532.34,696.98,697.71,708.31,714.97,533.86
2024-01-01 01:03:37,98.90018905532337,98.91392244417825,560.2,610.46,590.42,1356.52,947.12,3719.21,1269.05,1107.5,450.87,839.69,778.24,290.59,668.99,2690.67,556.97,1703.65,1645.25,795.8,682.15,1167.87
2024-01-01 01:03:38,98.92869364452893,98.94783189216766,504.12,789.71,1552.82,555.33,1869.41,819.95,1126.18,1535.9,624.74,1200.25,870.37,896.96,720.71,1385.19,975.61,851.13,1430.4,1862.2,987.47,591.79
2024-01-01 01:03:39,98.92597892199342,98.93853428437373,998.24,835.3,773.72,1487.35,1394.36,1432.73,1202.19,713.88,398.88,645.79,410.35,1292.19,847.2,2047.48,1624.72,1569.66,1791.98,553.73,1464.44,714.22
2024-01-01 01:03:40,98.93956311291832,98.96330235968928,927.43,580.98,2080.17,2030.47,696.81,969.78,843.23,857.82,491.41,1146.87,841.42,1266.83,649.95,821.51,2157.47,1151.43,1955.22,1051.68,1032.15,2271.76
2024-01-01 01:03:41,98.96502233249393,98.98712231624427,1262.98,1017.77,739.26,1223.53,281.3,729.55,683.02,734.4,1453.51,1259.12,1244.93,633.89,821.98,1181.39,1447.37,886.96,790.24,1359.29,565.07,376.04
2024-01-01 01:03:42,98.96548991233688,98.98410456580167,1447.44,2058.47,736.45,438.33,1670.81,2450.18,368.31,1039.08,752.19,1293.12,1347.95,978.05,1280.09,1041.23,895.32,620.94,1154.49,1365.64,1072.59,1249.21
2024-01-01 01:03:43,98.96083391875729,98.98033180021821,474.96,1236.72,833.76,2113.66,1120.41,496.42,1288.02,1041.85,967.96,475.2,758.83,1793.45,513.12,1442.01,1457.02,888.77,1379.09,1559.56,1638.23,1284.07
2024-01-01 01:03:44,98.95209812000881,98.97590545208475,583.22,475.93,1062.91,1388.84,707.42,652.09,1023.5,1082.27,4277.34,1600.45,1571.17,1024.71,685.35,967.92,881.34,2035.59,834.4,1092.53,1063.91,879.09
2024-01-01 01:03:45,98.95172481357915,98.9660458331447,466.74,453.35,1175.69,1012.46,346.87,1418.48,433.29,2111.34,2720.56,457.63,834.95,1251.69,2040.35,1411.39,666.92,809.42,349.67,2292.95,591.35,657.54
2024-01-01 01:03:46,98.96545970090483,98.9864805402421,3834.35,2499.36,493.94,1071.95,2430.86,1470.06,1188.4,816.02,1061.75,464.36,687.77,949.78,637.24,1382.18,1325.84,762.78,1934.09,869.17,1103.12,1042.35
2024-01-01 01:03:47,98.96884154560243,98.99233909463473,1447.42,467.98,808.32,867.57,2964.01,1110.74,1126.7,767.35,2763.78,1859.47,617.18,1119.86,977.75,344.3,1708.73,774.35,1073.59,706.84,1295.46,651.63
2024-01-01 01:03:48,98.97975179949549,98.99084042910846,613.31,2156.44,816.48,1366.36,645.54,826.62,958.14,790.46,910.1,852.99,767.57,746.6,1371.87,705.53,587.08,1287.64,341.44,356.3,751.42,1296.25
2024-01-01 01:03:49,98.95107929908012,98.97450398910864,2933.52,466.5,1290.4,1291.38,655.0,1704.04,1249.22,594.05,935.13,693.91,1213.87,1628.24,1553.28,854.98,1101.59,676.52,1062.13,696.25,2102.76,3347.63
2024-01-01 01:03:50,98.93762699870503,98.94925668638872,1309.75,780.23,1102.32,1288.28,1021.33,1384.55,753.56,2186.21,536.46,2627.33,1398.22,390.41,1893.25,2066.23,1238.52,1072.71,1327.06,598.29,641.76,1631.3
2024-01-01 01:03:51,98.97660476525203,98.99601679283279,742.23,636.92,526.81,1910.25,882.71,826.51,1634.93,1713.26,705.6,1449.21,963.36,546.66,1420.81,494.23,1829.54,1087.95,438.89,784.27,787.93,1392.64
2024-01-01 01:03:52,98.97566274229688,98.9898457867764,691.33,889.73,645.1,647.83,825.74,1189.09,377.67,354.51,832.1,514.76,1017.66,595.49,593.59,301.74,785.96,1199.0,1009.83,652.27,1061.74,1124.92
2024-01-01 01:03:53,98.95368070817685,98.9808369410733,441.66,1452.27,1419.25,1884.63,1436.42,1490.36,689.89,448.85,2313.99,636.78,1255.98,419.36,1168.4,632.06,1407.1,2080.98,596.61,1160.72,838.02,1644.46
2024-01-01 01:03:54,98.98877361057224,99.00298800530148,1361.79,512.75,671.06,902.05,838.43,1348.07,1350.55,604.19,1167.57,894.11,1010.52,1604.27,1031.78,1649.6,916.27,1302.5,1531.71,980.52,2843.49,1056.43
2024-01-01 01:03:55,98.99564245364044,99.00739150418062,1157.58,572.13,1898.4,2558.6,803.84,525.45,711.21,1911.35,674.29,381.82,631.81,872.37,863.49,1207.49,1557.46,694.13,1651.14,471.45,775.05,661.87
2024-01-01 01:03:56,99.00274669689384,99.0234134576018,850.47,882.14,998.98,1086.48,1124.17,940.64,1340.92,1063.9,819.08,1180.72,904.65,1397.7,1968.64,793.52,869.97,1184.78,750.28,555.25,958.13,446.95
2024-01-01 01:03:57,99.00135339319225,99.01928487829214,1039.85,792.03,462.81,4723.52,801.04,993.25,1233.66,1522.09,2724.4,1809.73,767.63,855.74,1465.86,2101.96,1093.74,1280.83,1786.05,1725.97,733.87,1103.41
2024-01-01 01:03:58,98.99770718700232,99.010184160859,1736.02,1134.64,2015.84,2039.41,2059.17,783.7,2041.54,1180.77,1100.14,1049.31,1339.74,1072.35,810.76,1420.11,329.08,1184.89,1136.48,971.41,922.66,2337.71
2024-01-01 01:03:59,98.98923940848282,99.0118684844786,1618.55,1223.9,1538.78,733.37,587.97,1013.94,3220.63,1011.81,1214.18,765.57,526.19,806.49,564.36,952.11,336.59,1295.49,1464.95,572.01,768.41,1338.46
2024-01-01 01:04:00,98.96787793073085,98.97792043541861,656.92,908.04,724.71,584.51,860.45,1303.65,1333.53,1175.46,439.45,1340.49,585.73,1751.51,1261.77,2517.27,743.02,1049.66,1337.95,879.8,779.79,949.21
2024-01-01 01:04:01,98.9637312373178,98.97855003245488,2197.69,845.24,1109.97,767.44,1846.21,1017.83,1295.48,470.23,1335.28,1534.47,686.46,1206.35,1792.64,2155.82,1113.91,656.81,620.71,2071.9,348.19,1622.84
2024-01-01 01:04:02,98.96849934210324,98.98562325075115,1072.48,628.37,2125.35,584.86,635.35,1194.88,624.75,1352.03,853.74,1498.53,1734.33,737.99,399.16,3353.34,722.46,576.76,604.79,1812.28,1324.52,424.01
2024-01-01 01:04:03,99.00206500512367,99.02607611708446,931.13,683.29,840.89,1573.24,913.89,2422.43,1480.55,1770.27,1752.08,932.05,1669.15,567.97,1333.36,1910.7,1997.61,925.56,627.63,2087.3,1213.9,1794.05
2024-01-01 01:04:04,99.00255187148663,99.02902921332169,3235.86,1317.96,399.17,674.82,765.58,695.54,595.76,1369.09,1155.3,1097.74,2052.21,2611.02,1308.33,1384.07,897.04,1327.24,1313.69,2217.61,865.14,743.26
2024-01-01 01:04:05,98.95635004594165,98.98186395717828,1102.05,1328.29,1362.48,668.02,2402.26,1604.58,1251.97,2261.74,1114.99,1129.03,2766.83,441.57,376.07,1703.7,955.03,2187.5,690.29,708.7,887.63,735.92
2024-01-01 01:04:06,98.95761047738043,98.97684410842811,1352.54,1677.93,1632.86,647.93,770.9,588.88,1397.33,655.77,638.38,822.15,527.16,1494.6,1036.06,1113.78,896.49,1658.62,2107.0,1370.73,2898.59,2022.48
2024-01-01 01:04:07,99.01808564617842,99.02594910495445,737.66,1739.73,404.23,591.52,504.8,865.85,658.46,1951.09,1109.22,1261.19,877.57,791.64,532.99,853.55,2442.61,1589.22,1392.96,855.82,2409.72,1813.63
2024-01-01 01:04:08,99.02836756771309,99.0503218328192,406.35,926.04,1889.55,2158.54,928.19,1836.99,822.08,769.19,1012.24,1503.75,704.87,513.14,931.0,1047.26,1605.14,1005.56,374.75,432.61,2114.16,417.55
2024-01-01 01:04:09,99.0094504870419,99.03680335573802,1216.76,1832.69,946.38,986.54,1596.49,1085.01,1199.5,866.06,786.66,1884.39,679.48,473.14,2116.52,1527.14,477.35,2690.39,906.24,669.63,494.01,616.84
2024-01-01 01:04:10,99.02186457565905,99.04803352769811,1276.21,1214.36,952.64,1385.45,535.39,526.99,647.59,836.85,1022.45,2137.75,1153.2,2605.28,379.62,922.16,702.78,1068.68,1083.53,1173.83,1831.09,248.77
2024-01-01 01:04:11,99.00895141065642,99.03126615570515,1521.4,686.56,796.54,975.61,1647.97,3230.25,854.25,1236.74,209.88,2074.91,2055.33,909.82,1257.13,1252.32,1098.59,618.71,1004.12,477.03,1163.41,567.39
2024-01-01 01:04:12,98.98600638970069,99.000058875879,1003.66,799.37,865.41,949.4,721.41,722.94,1039.23,305.88,643.63,1381.72,564.83,634.66,1144.42,975.55,1632.31,661.72,671.6,1576.57,732.62,396.36
2024-01-01 01:04:13,98.97737851303424,98.9947519780161,428.3,1493.86,517.84,754.74,527.72,797.98,1627.64,957.97,419.71,905.11,1258.08,1882.74,875.81,1295.37,1353.44,1822.74,1791.57,1199.83,985.14,873.5
2024-01-01 01:04:14,98.97306123831306,99.0027303103068,1762.73,880.81,2170.43,420.11,1960.45,2413.99,714.56,874.29,373.54,383.35,939.49,557.84,1093.29,424.93,376.55,649.57,1031.01,1230.49,276.27,331.96
2024-01-01 01:04:15,98.94399448809794,98.95691084042461,2166.04,1801.54,1269.61,679.89,664.33,835.86,1065.4,897.2,1133.25,537.56,1273.1,1332.11,1035.31,460.32,1603.99,2011.46,530.5,547.74,937.46,913.62
2024-01-01 01:04:16,98.92033908152088,98.93459987538013,2443.25,660.77,838.73,1608.14,1128.28,527.47,607.97,1878.39,2940.06,2726.94,1153.32,465.07,532.93,361.91,1724.92,813.07,584.73,1003.0,1407.62,833.67
2024-01-01 01:04:17,98.91531981083624,98.94003256859206,1673.62,811.21,2754.78,1317.43,1118.43,1116.35,1024.72,420.47,362.96,650.1,795.86,1819.72,699.68,1015.78,913.59,919.88,771.02,498.48,1481.57,1366.34
2024-01-01 01:04:18,98.91059062430638,98.92843482808236,755.95,939.34,1268.41,938.87,943.87,1545.24,732.44,559.72,699.92,1704.47,1123.55,1102.86,1984.5,1691.37,693.91,822.63,1024.05,1801.17,1273.69,231.12
2024-01-01 01:04:19,98.9203633394228,98.93445456381178,990.14,476.33,414.74,597.54,1270.63,649.29,470.86,1643.64,474.12,358.46,520.82,1482.59,922.29,939.76,617.67,539.69,487.86,2279.4,1209.24,482.3
2024-01-01 01:04:20,98.88929565712431,98.91693551301793,986.61,1487.11,1460.57,1831.96,694.37,372.06,968.71,562.93,1492.07,1863.92,518.57,1035.24,718.35,1325.7,1642.79,986.08,1009.83,1403.97,927.48,520.16
2024-01-01 01:04:21,98.90624522009682,98.92855049998755,980.89,1381.26,1843.22,876.74,988.04,857.71,1023.04,482.76,991.66,438.38,445.76,887.93,1285.7,1761.47,663.27,1053.76,532.0,585.8,417.6,873.42
2024-01-01 01:04:22,98.88467718101192,98.90276817519005,463.3,830.08,321.53,631.52,598.98,1175.22,804.67,587.91,1700.0,677.71,1030.83,552.22,1135.13,653.5,1895.9,2057.18,240.36,671.26,1216.32,751.93
2024-01-01 01:04:23,98.91944180122948,98.93371292704998,1170.52,1426.03,1509.57,1608.66,407.32,743.05,750.51,1793.21,627.83,585.74,525.22,1345.81,3178.23,923.47,753.5,1190.05,1589.81,1296.89,1423.12,927.47
2024-01-01 01:04:24,98.87714368204253,98.90738071486182,486.7,1246.57,769.07,1420.03,1030.59,426.93,1218.64,619.76,1179.81,1516.67,2402.65,367.61,1576.49,545.53,1388.84,2080.23,1622.79,798.63,1966.77,1063.35
2024-01-01 01:04:25,98.86047224259137,98.88034998349762,732.34,1181.21,453.95,1208.45,738.36,746.8,503.18,808.29,611.72,2826.93,1051.17,497.67,758.26,682.53,1382.7,539.63,1163.93,873.71,1200.06,607.17
2024-01-01 01:04:26,98.86526520894897,98.89225184926131,531.27,1818.65,644.81,2132.31,384.82,946.26,1328.46,578.8,2614.51,2397.85,1093.52,658.81,1143.22,1075.15,766.59,1156.86,897.37,588.85,1891.42,779.56
2024-01-01 01:04:27,98.89980911027355,98.92427727799661,1046.42,2429.08,1376.65,1102.87,1916.32,1230.1,1733.64,1445.51,1016.3,1191.47,1054.34,1593.11,824.35,1262.24,1283.34,900.48,813.29,4674.67,1191.31,717.85
2024-01-01 01:04:28,98.90964630876157,98.92704180095326,1680.59,796.03,430.39,1932.27,395.05,1434.75,977.92,788.99,1397.13,759.81,1154.24,969.72,545.83,1136.3,1568.08,973.13,2596.45,750.57,647.69,1366.21
2024-01-01 01:04:29,98.92088356604853,98.93831886047357,695.93,1006.01,1012.89,1515.1,939.06,1051.61,1824.93,458.47,1152.34,1250.05,864.33,1596.76,744.65,1195.88,465.9,444.86,1983.28,1136.35,1368.65,778.91
2024-01-01 01:04:30,98.91633616404968,98.94356773853934,955.77,1015.81,1055.87,1263.99,947.59,873.98,413.63,1354.79,491.34,1256.5,902.92,1179.85,895.3,826.4,993.96,1628.43,2336.78,2065.68,866.61,984.75
2024-01-01 01:04:31,98.89576768888067,98.92308027554377,682.92,780.58,1026.86,812.35,497.37,1479.5,1080.89,1047.26,696.0,884.76,1119.1,689.0,913.82,1213.07,931.7,1355.51,1367.87,961.45,1443.68,1143.91
2024-01-01 01:04:32,98.89431350518772,98.90492892530712,2763.69,1278.95,1415.03,1581.04,884.72,643.32,728.83,697.85,1189.38,815.42,2076.57,1011.66,1534.41,790.49,700.37,866.11,1253.94,1428.32,1117.4,483.37
2024-01-01 01:04:33,98.86400857019535,98.88675747150026,1689.71,671.03,1162.65,707.99,1141.12,1860.85,553.98,1035.53,1485.91,1115.14,498.93,655.5,1045.82,778.66,759.28,275.12,737.21,1022.31,1338.16,709.71
2024-01-01 01:04:34,98.84011185850407,98.85950578448045,998.39,442.19,302.19,1153.81,905.81,621.82,823.52,1040.09,1875.2,1142.01,537.3,3964.68,2607.69,814.04,1534.74,1089.0,870.22,966.2,811.04,675.47
2024-01-01 01:04:35,98.85042710778602,98.86526049197131,726.78,1095.29,1173.14,1454.47,674.4,1299.24,943.02,1398.42,580.83,665.17,1428.16,1027.18,1088.43,446.46,791.37,417.5,886.14,2314.51,707.2,1047.07
2024-01-01 01:04:36,98.82472587500011,98.84603460547369,1169.58,1356.42,533.91,1358.83,1569.84,975.3,1090.51,1927.94,799.06,923.67,1341.58,336.87,1214.47,1080.57,592.85,1581.3,1922.61,489.0,287.0,859.7
2024-01-01 01:04:37,98.83514531234883,98.8483973283939,1724.21,1724.5,921.67,1543.06,1640.95,927.07,2054.86,673.23,807.57,985.98,826.77,1116.93,1170.36,1432.83,567.33,920.32,847.18,2150.78,811.97,1110.55
2024-01-01 01:04:38,98.80690100371356,98.82456872694033,552.62,828.84,790.91,749.16,1457.21,644.09,1405.56,1647.51,915.21,893.97,1031.68,236.91,858.9,813.16,414.5,1827.5,601.49,784.54,1615.26,503.33
2024-01-01 01:04:39,98.8136587100612,98.82966634139736,1819.6,778.37,651.05,1325.21,1749.87,873.12,548.62,617.85,772.15,1319.34,942.33,1752.77,872.33,2045.46,707.45,1090.41,1065.42,901.79,1474.36,1223.7
2024-01-01 01:04:40,98.8031383525104,98.82063939618963,483.42,1846.34,1065.14,1656.25,1620.05,950.22,813.53,613.07,760.76,1114.59,653.5,980.74,2718.76,1239.16,2109.81,571.65,862.91,710.94,1804.24,1532.89
2024-01-01 01:04:41,98.83019988125719,98.84984248878888,768.7,1084.58,925.15,548.55,588.62,1900.78,397.9,852.95,748.2,1195.18,808.55,775.02,1237.74,1132.78,1387.45,1902.52,940.49,1907.63,609.22,2142.11
2024-01-01 01:04:42,98.83903447958939,98.85395664627985,719.66,778.94,2215.66,1365.9,1369.67,428.78,2036.88,1164.04,2431.44,2494.8,719.83,540.25,1506.95,652.49,636.93,921.13,1676.41,876.61,1512.73,1495.97
2024-01-01 01:04:43,98.8572782732223,98.88514416836668,347.48,1446.85,1223.1,358.58,651.63,588.17,843.49,918.55,719.03,745.48,1574.55,1190.68,710.52,1219.0,527.55,323.24,667.79,850.74,898.29,649.92
2024-01-01 01:04:44,98.84486507838251,98.86733149454948,1227.67,1055.5,1818.36,1391.68,1292.79,897.19,1338.96,525.7,1446.64,1930.85,1504.82,673.81,1676.48,768.17,3499.23,385.73,1492.47,1304.38,1154.02,1007.8
2024-01-01 01:04:45,98.84273474569993,98.87170756084184,792.47,1278.47,1167.62,667.62,1780.58,1383.81,543.82,2029.56,1876.28,318.4,807.86,1248.77,890.51,481.07,1298.09,1253.19,768.47,1708.26,1257.85,596.09
2024-01-01 01:04:46,98.82799961003124,98.84719921018586,562.1,666.79,1549.57,1070.47,1102.95,992.3,998.16,504.64,1147.23,752.67,989.98,679.95,1247.05,892.04,901.56,2404.22,864.65,1081.82,413.13,584.22
2024-01-01 01:04:47,98.82069928015942,98.83795533034792,1978.69,1145.58,559.05,879.24,2242.81,2052.65,885.89,800.13,1838.15,859.35,1683.9,1743.83,1617.88,654.55,1023.49,551.11,550.28,1145.4,913.01,1088.41
2024-01-01 01:04:48,98.80968918176255,98.838481259835,854.5,514.51,950.2,369.74,541.26,1174.17,866.63,1170.51,231.93,1310.76,860.58,1655.0,1064.92,1051.25,676.41,925.65,873.65,1431.65,1084.68,1052.37
2024-01-01 01:04:49,98.80101320573472,98.81812290703535,1659.31,473.3,1694.38,1123.8,1164.97,1384.99,985.41,634.26,1194.33,2353.6,2459.54,853.56,1284.98,1710.67,1139.19,611.78,1709.92,1511.58,1024.31,1988.54
2024-01-01 01:04:50,98.77570372926309,98.79481226915314,652.67,670.19,1258.07,1156.68,1088.9,888.09,896.46,598.8,1312.41,1057.84,404.03,850.61,763.13,876.7,644.46,557.55,678.8,1534.32,925.9,810.78
2024-01-01 01:04:51,98.74518753420882,98.7687877712613,634.44,862.47,2312.86,592.98,1253.37,1715.01,672.21,519.4,418.86,448.22,746.98,1072.53,848.02,780.2,727.98,1368.33,3565.28,2171.56,437.32,1900.19
